,id,query,road,house_number,neighbourhood,city,county,state
7265,123039642,"47.5031,-122.372",31st Avenue Southwest,11050,Arroyo Heights,Seattle,King County,Washington
7266,8718500095,"47.7402,-122.255",Northeast 154th Street,6430,,,King County,Washington
7267,1774000780,"47.7502,-122.085",189th Avenue Northeast,16792,,,King County,Washington
7268,2421039075,"47.2933,-122.377",35th Place Southwest,34422,,,King County,Washington
7269,4139470010,"47.5507,-122.113",Southeast 58th Street,17238,,Bellevue,King County,Washington
7270,629800380,"47.6035,-122.005",Windsor Drive Southeast,612,,,King County,Washington
7271,8965520190,"47.5638,-122.105",Southeast 45th Court,17616,,Bellevue,King County,Washington
7272,925059193,"47.6739,-122.172",126th Avenue Northeast,7811,Snyders Corner,,King County,Washington
7273,1245500250,"47.6938,-122.21",Market Street,2012,,,King County,Washington
7274,9828700005,"47.6178,-122.292",East Howell Street,3104,,Seattle,King County,Washington
7275,5101402312,"47.6947,-122.311",Northeast 91st Street,1523,,Seattle,King County,Washington
7276,339200130,"47.691,-122.095",Northeast 102nd Court,18511,,,King County,Washington
7277,6145602125,"47.7027,-122.355",Greenwood Avenue North,10108,,Seattle,King County,Washington
7278,9346910500,"47.5627,-122.137",Southeast 46th Way,15338,,Bellevue,King County,Washington
7279,7986401305,"47.6634,-122.359",Northwest 48th Street,201,,Seattle,King County,Washington
7280,922059169,"47.412,-122.168",Southeast 212th Street,13007,Shadow Run,,King County,Washington
7281,123059071,"47.5157,-122.107",174th Avenue Southeast,9700,,,King County,Washington
7282,1626069069,"47.7369,-122.049",216th Avenue Northeast,14911,,,King County,Washington
7283,5605000430,"47.6453,-122.303",East Hamlin Street,2133,Montlake,Seattle,King County,Washington
7284,7640400250,"47.7221,-122.371",11th Avenue Northwest,12723,,Seattle,King County,Washington
7285,4477000290,"47.4603,-122.365",25th Avenue Southwest,15911,Gregory Heights,,King County,Washington
7286,8127700440,"47.6417,-122.397",31st Avenue West,2517,Lawton Park,Seattle,King County,Washington
7287,6822100780,"47.6482,-122.402",35th Avenue West,3046,Carleton Park,Seattle,King County,Washington
7288,9195700380,"47.5589,-122.082",Southeast 48th Place,19286,,,King County,Washington
7289,1425059174,"47.654,-122.127",160th Court Northeast,4947,,,King County,Washington
7290,2155000290,"47.6581,-122.126",Northeast 57th Street,16031,,,King County,Washington
7291,4058200630,"47.5033,-122.232",South Lakeridge Drive,8015,Lakeridge,Seattle,King County,Washington
7292,5561400440,"47.4598,-122.004",252nd Avenue Southeast,15941,,,King County,Washington
7293,4178500440,"47.3596,-122.089",190th Avenue Southeast,27021,Lancaster Park,,King County,Washington
7294,1923039022,"47.463,-122.475",,,,,King County,Washington
7295,9412200660,"47.5226,-122.045",Southwest Forest Drive,507,,,King County,Washington
7296,2780700020,"47.7628,-122.244",Northeast 185th Street,7124,,,King County,Washington
7297,1868901815,"47.6743,-122.299",27th Avenue Northeast,6207,Ravenna,Seattle,King County,Washington
7298,4022902715,"47.7726,-122.286",Northeast 197th Street,4029,,,King County,Washington
7299,225039145,"47.6865,-122.397",31st Avenue Northwest,7749,Loyal Heights,Seattle,King County,Washington
7300,9274203390,"47.5876,-122.391",46th Avenue Southwest,1719,Admiral,Seattle,King County,Washington
7301,4397000020,"47.3835,-122.148",Southeast 243rd Place,14527,,,King County,Washington
7302,9415950020,"47.454,-122.19",113th Avenue Southeast,16603,,,King County,Washington
7303,2591830020,"47.4391,-122.161",Southeast 182nd Street,13419,Forest Estates,,King County,Washington
7304,3211200460,"47.7303,-122.236",79th Avenue Northeast,14215,,,King County,Washington
7305,2297400250,"47.7177,-122.224",88th Place Northeast,13105,,,King County,Washington
7306,9268200440,"47.6944,-122.366",8th Avenue Northwest,,Crown Hill,Seattle,King County,Washington
7307,255580190,"47.3401,-122.282",South 292nd Place,29124,,,King County,Washington
7308,6352600680,"47.6487,-122.079",Northeast 44th Place,19600,,,King County,Washington
7309,1829700050,"47.7443,-122.325",Northeast 159th Street,413,,Shoreline,King County,Washington
7310,7859960250,"47.7623,-122.165",Northeast 185th Place,13014,,,King County,Washington
7311,6072800170,"47.5708,-122.192",Cascade Key,173,Newport Shores,Bellevue,King County,Washington
7312,6373000130,"47.5762,-122.412",62nd Avenue Southwest,3050,Alki,Seattle,King County,Washington
7313,4131900066,"47.5716,-122.204",100th Avenue Southeast,,,,King County,Washington
7314,8965450190,"47.5605,-122.117",Southeast 48th Place,,,Bellevue,King County,Washington
7315,1311200460,"47.3395,-122.28",43rd Avenue South,29140,,,King County,Washington
7316,3764800250,"47.7301,-122.2",105th Avenue Northeast,14212,Maple Glen,,King County,Washington
7317,6607000095,"47.5437,-122.28",43rd Avenue South,6519,Brighton,Seattle,King County,Washington
7318,4358700188,"47.7072,-122.336",North Northgate Way,1760,,Seattle,King County,Washington
7319,5101403915,"47.6966,-122.315",Northeast 94th Street,1059,,Seattle,King County,Washington
7320,7844200425,"47.4286,-122.292",South 194th Street,3203,,,King County,Washington
7321,9407001330,"47.4459,-121.773",426th Avenue Southeast,17198,Wilderness Rim,,King County,Washington
7322,7905370440,"47.7212,-122.211",Northeast 134th Place,9758,,,King County,Washington
7323,2202500290,"47.5746,-122.135",154th Avenue Southeast,3980,,Bellevue,King County,Washington
7324,3374500250,"47.4094,-122.17",129th Avenue Southeast,21508,Hillshire Terrace,,King County,Washington
7325,5244800895,"47.6455,-122.352",Mayfair Avenue North,2726,,Seattle,King County,Washington
7326,100100050,"47.7748,-122.304",24th Avenue Northeast,20001,,Shoreline,King County,Washington
7327,7454001060,"47.5124,-122.372",31st Avenue Southwest,10116,Arroyo Heights,Seattle,King County,Washington
7328,7215400280,"47.3347,-122.077",Southeast 296th Street,19903,Remington,,King County,Washington
7329,203101330,"47.6347,-121.958",East Ames Lake Drive Northeast,3036,,,King County,Washington
7330,2450000290,"47.5812,-122.196",108th Avenue Southeast,3202,,Bellevue,King County,Washington
7331,5101402472,"47.6956,-122.304",23rd Avenue Northeast,9126,,Seattle,King County,Washington
7332,4310700020,"47.7011,-122.336",Wallingford Avenue North,9748,Licton Springs,Seattle,King County,Washington
7333,7967600285,"47.3514,-122.279",South 280th Street,4244,Wyngates,,King County,Washington
7334,7905200381,"47.5705,-122.392",47th Avenue Southwest,3654,Admiral,Seattle,King County,Washington
7335,3992700585,"47.7131,-122.283",Bartlett Avenue Northeast,11522,,Seattle,King County,Washington
7336,7972601950,"47.5273,-122.345",8th Avenue Southwest,8430,Highland Park,Seattle,King County,Washington
7337,6870310010,"47.6749,-122.14",150th Court Northeast,7956,,,King County,Washington
7338,2970800130,"47.4734,-122.35",12th Avenue Southwest,14415,,,King County,Washington
7339,6084600660,"47.3266,-122.272",50th Avenue South,30808,,,King County,Washington
7340,325059126,"47.6893,-122.164",Northeast 100th Street,13205,,,King County,Washington
7341,526069024,"47.7702,-122.066",Northeast 198th Street,20207,,,King County,Washington
7342,6163901261,"47.7529,-122.318",10th Avenue Northeast,17082,North City,Shoreline,King County,Washington
7343,4289900005,"47.6147,-122.285",38th Avenue,1526,,Seattle,King County,Washington
7344,2818100255,"47.6983,-122.397",31st Avenue Northwest,9521,,Seattle,King County,Washington
7345,1389310130,"47.6521,-121.905",326th Place,5029,,,King County,Washington
7346,4139910250,"47.5485,-122.124",162nd Place Southeast,6283,,Bellevue,King County,Washington
7347,5416100020,"47.19,-122.016",Larsen Avenue,3571,The Meadows,,King County,Washington
7348,8682261650,"47.7141,-122.031",Northeast 128th Place,23112,,,King County,Washington
7349,8100400170,"47.6389,-122.11",173rd Avenue Northeast,3249,,,King County,Washington
7350,1604590190,"47.5987,-122.029",Southeast 13th Court,23320,,,King County,Washington
7351,6882510020,"47.5298,-122.28",South Elmgrove Street,4209,,Seattle,King County,Washington
7352,3459800020,"47.5742,-122.118",Southeast 40th Place,16670,,Bellevue,King County,Washington
7353,5437600010,"47.3925,-122.165",Southeast 234th Street,13202,,,King County,Washington
7354,1395500020,"47.719,-122.202",Northeast 132nd Street,10322,,,King County,Washington
7355,807800020,"47.3599,-122.176",124th Avenue Southeast,26965,Seven Oaks East,,King County,Washington
7356,1563102880,"47.5662,-122.404",Hillcrest Avenue Southwest,4091,,Seattle,King County,Washington
7357,8937500020,"47.3301,-122.365",25th Avenue Southwest,30244,Lakota,,King County,Washington
7358,629420480,"47.592,-121.989",East Beaver Lake Drive Southeast,1880,,,King County,Washington
7359,8961950250,"47.3154,-122.254",R Street Northwest,1616,,,King County,Washington
7360,4217400420,"47.66,-122.282",43rd Avenue Northeast,4301,Laurelhurst,Seattle,King County,Washington
7361,3121500020,"47.6716,-122.029",Northeast 78th Way,23203,,,King County,Washington
7362,2025700430,"47.348,-122.035",Southeast 283rd Street,22953,Diamond Hills,,King County,Washington
7363,739800250,"47.4046,-122.194",Southeast 220th Place,11008,,,King County,Washington
7364,8647600020,"47.6101,-121.955",2nd Place Southeast,28998,,,King County,Washington
7365,1518000290,"47.7367,-121.969",276th Place Northeast,15196,,,King County,Washington
7366,8917100020,"47.6307,-122.088",West Lake Sammamish Parkway Northeast,2338,,,King County,Washington
7367,3205100010,"47.5409,-122.18",121st Avenue Southeast,6905,,,King County,Washington
7368,2405500050,"47.6274,-122.04",224th Place Northeast,1924,,,King County,Washington
7369,7823700005,"47.2062,-121.993",Franklin Street,1708,,,King County,Washington
7370,8642600170,"47.3974,-122.312",South 227th Place,1705,Central Des Moines,,King County,Washington
7371,7518502960,"47.6824,-122.38",18th Avenue Northwest,7336,Whittier Heights,Seattle,King County,Washington
7372,4279600080,"47.6025,-122.152",Southeast 8th Street,805,,Bellevue,King County,Washington
7373,6421100592,"47.6705,-122.138",152nd Avenue Northeast,7399,,,King County,Washington
7374,7967200290,"47.3553,-122.28",43rd Avenue South,27529,,,King County,Washington
7375,7228501903,"47.6155,-122.306",20th Avenue,1602,,Seattle,King County,Washington
7376,9275200080,"47.584,-122.375",Harbor Avenue Southwest,2161,Admiral,Seattle,King County,Washington
7377,8825900095,"47.6756,-122.308",19th Avenue Northeast,6327,,Seattle,King County,Washington
7378,7849201100,"47.5217,-121.819",Southeast Epsilon Street,39106,Meadowbrook,,King County,Washington
7379,8562790980,"47.5304,-122.073",Northwest Fall Line Lane,,,,King County,Washington
7380,1370801435,"47.643,-122.412",West Montfort Place,4246,Carleton Park,Seattle,King County,Washington
7381,3897100275,"47.6704,-122.184",Northeast 73rd Street,11714,,,King County,Washington
7382,6745700190,"47.5828,-122.291",33rd Avenue South,2225,,Seattle,King County,Washington
7383,2770600795,"47.648,-122.386",23rd Avenue West,3047,,Seattle,King County,Washington
7384,1148000190,"47.4814,-122.343",Southwest 136th Street,628,,,King County,Washington
7385,5039300305,"47.6361,-122.399",32nd Avenue West,1901,Carleton Park,Seattle,King County,Washington
7386,3981200250,"47.3513,-122.1",Southeast 279th Place,18009,Lake Winterwood,,King County,Washington
7387,5457300095,"47.6292,-122.355",Prospect Street,100,,Seattle,King County,Washington
7388,1862400479,"47.6954,-122.375",Mary Avenue Northwest,9040,Crown Hill,Seattle,King County,Washington
7389,8669160010,"47.3523,-122.213",51st Street Northeast,1402,,,King County,Washington
7390,2481630290,"47.731,-122.132",155th Avenue Northeast,14350,,,King County,Washington
7391,8925100255,"47.6826,-122.274",50th Avenue Northeast,7344,View Ridge,Seattle,King County,Washington
7392,424069130,"47.5945,-122.056",Southeast 16th Place,21410,,,King County,Washington
7393,2231800020,"47.7685,-122.332",North 192nd Street,2310,,Shoreline,King County,Washington
7394,3625700080,"47.5295,-122.229",Southeast 83rd Street,8398,,,King County,Washington
7395,3343901188,"47.5048,-122.19",Aberdeen Avenue Northeast,1330,Kennydale,,King County,Washington
7396,1328330430,"47.4438,-122.134",156th Avenue Southeast,17636,Candlewood,,King County,Washington
7397,2464400500,"47.6865,-122.32",8th Avenue Northeast,7912,,Seattle,King County,Washington
7398,4054710190,"47.7211,-122.028",Redmond Ridge Trail,,,,King County,Washington
7399,5095400630,"47.4719,-122.074",201st Avenue Southeast,14525,,,King County,Washington
7400,1788300020,"47.3273,-122.349",Southwest 307th Street,1028,Marine View Demarwood,,King County,Washington
7401,3336001470,"47.5255,-122.265",Wabash Avenue South,8659,Dunlap,Seattle,King County,Washington
7402,1310960190,"47.3609,-122.274",Arden Court,26820,Cambridge East,,King County,Washington
7403,1545803340,"47.3609,-122.05",Southeast 269th Street,21820,Cherokee Bay,,King County,Washington
7404,524059148,"47.5979,-122.197",108th Avenue Southeast,1419,,Bellevue,King County,Washington
7405,7852190290,"47.5394,-121.878",Silent Creek Avenue Southeast,6840,,,King County,Washington
7406,2385200050,"47.4965,-122.157",Chelan Place Northeast,824,Hidden Creek,,King County,Washington
7407,8827901060,"47.6691,-122.294",31st Avenue Northeast,5519,Ravenna,Seattle,King County,Washington
7408,6456200020,"47.4526,-122.357",Southwest 168th Street,1636,Gregory Heights,,King County,Washington
7409,4166800080,"47.3237,-122.337",2nd Avenue Southwest,202,Mirror Lake,,King County,Washington
7410,1591600307,"47.4993,-122.364",Southwest 116th Street,2316,Shorewood,,King County,Washington
7411,926069132,"47.7503,-122.051",Northeast 167th Place,21340,,,King County,Washington
7412,7130300170,"47.511,-122.251",Waters Avenue South,10057,Rainier Beach,Seattle,King County,Washington
7413,2599200460,"47.2957,-122.187",Scenic Drive,1338,,,King County,Washington
7414,7214400005,"47.6784,-122.304",Ravenna Avenue Northeast,6823,Ravenna,Seattle,King County,Washington
7415,5017000470,"47.6259,-122.291",32nd Avenue East,625,,Seattle,King County,Washington
7416,8651402660,"47.3613,-122.087",191st Place Southeast,26739,,,King County,Washington
7417,8665900328,"47.7684,-122.304",Forest Park Drive Northeast,19298,,,King County,Washington
7418,3881900321,"47.5867,-122.311",17th Avenue South,1807,,Seattle,King County,Washington
7419,1524079028,"47.5654,-121.894",Southeast 44th Place,33524,,,King County,Washington
7420,626049091,"47.7641,-122.341",Ashworth Avenue North,18613,Meridian Park,Shoreline,King County,Washington
7421,6073200020,"47.5728,-122.179",Southeast 42nd Street,12114,Newport Shores,Bellevue,King County,Washington
7422,3243100050,"47.4853,-122.126",Southeast 131st Street,16025,Willowbrook,,King County,Washington
7423,1693600080,"47.5841,-122.172",Southeast 30th Street,12601,,Bellevue,King County,Washington
7424,7140600020,"47.2934,-122.215",17th Street Southeast,1012,,,King County,Washington
7425,6388910280,"47.5318,-122.17",Southeast 78th Place,12648,Olympus,,King County,Washington
7426,2524000050,"47.5614,-122.215",East Mercer Way,4705,,,King County,Washington
7427,2223069120,"47.4649,-122.034",230th Avenue Southeast,15226,,,King County,Washington
7428,1732801300,"47.6318,-122.365",West Lee Street,608,,Seattle,King County,Washington
7429,1685200020,"47.3187,-122.18",Southeast 316th Street,12111,,,King County,Washington
7430,9510970050,"47.6662,-122.083",Northeast 68th Way,19174,,,King County,Washington
7431,7156200005,"47.705,-122.299",Northeast 105th Place,2555,,Seattle,King County,Washington
7432,5316100780,"47.6299,-122.28",41st Avenue East,1203,,Seattle,King County,Washington
7433,9362000080,"47.5348,-122.241",West Mercer Way,,Mercer Heights,,King County,Washington
